country,iso3,reporter_code,year,future_year,horizon,flow,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,oil_export_share,log_gdp_constant_2015_usd,log_population,log_gni_per_capita_constant_2015_usd
Canada,CAN,124,2017,2027,10,Exports,,26.742563229610074,0.21818280939919507,28.11368568388466,17.414056988158855,10.69482679532951
Canada,CAN,124,2018,2028,10,Exports,,26.822040179245157,0.2319662996327746,28.14074586668037,17.42838924972679,10.705229204209619
Canada,CAN,124,2019,2029,10,Exports,,26.792859283537762,0.23289764351179595,28.15965036475869,17.443006375720604,10.711519084496482
Canada,CAN,124,2020,2025,5,Exports,,26.645599760815976,0.18687266105640893,28.107954532156253,17.453850065431926,10.643679254134549
Canada,CAN,124,2020,2030,10,Exports,,26.645599760815976,0.18687266105640893,28.107954532156253,17.453850065431926,10.643679254134549
Canada,CAN,124,2021,2026,5,Exports,,26.86833802833043,0.24972383105655976,28.165756614617514,17.459389089655794,10.731704858234254
Canada,CAN,124,2021,2031,10,Exports,,26.86833802833043,0.24972383105655976,28.165756614617514,17.459389089655794,10.731704858234254
Canada,CAN,124,2022,2027,5,Exports,,26.985501955628575,0.3131019585408997,28.206793334380336,17.47742813540461,10.764211740073346
Canada,CAN,124,2022,2032,10,Exports,,26.985501955628575,0.3131019585408997,28.206793334380336,17.47742813540461,10.764211740073346
Canada,CAN,124,2023,2028,5,Exports,,26.89132170008902,0.26218610973555734,28.221965113757708,17.50647493711073,10.7263284822141
Canada,CAN,124,2023,2033,10,Exports,,26.89132170008902,0.26218610973555734,28.221965113757708,17.50647493711073,10.7263284822141
Canada,CAN,124,2024,2025,1,Exports,,26.837118518321894,0.2657640982907325,28.237393434873148,17.53609696655278,10.712436557797075
Canada,CAN,124,2024,2029,5,Exports,,26.837118518321894,0.2657640982907325,28.237393434873148,17.53609696655278,10.712436557797075
Canada,CAN,124,2024,2034,10,Exports,,26.837118518321894,0.2657640982907325,28.237393434873148,17.53609696655278,10.712436557797075
Canada,CAN,124,2025,2026,1,Exports,,,0.25748555053778155,,,
Canada,CAN,124,2025,2030,5,Exports,,,0.25748555053778155,,,
Canada,CAN,124,2025,2035,10,Exports,,,0.25748555053778155,,,
China,CHN,156,1992,1993,1,Exports,0.05449439896823449,25.679344428669786,0.05550864412421004,27.894607610280335,20.87596117255955,
China,CHN,156,1992,1997,5,Exports,0.12805510333452547,25.679344428669786,0.05550864412421004,27.894607610280335,20.87596117255955,
China,CHN,156,1992,2002,10,Exports,0.11498969214269614,25.679344428669786,0.05550864412421004,27.894607610280335,20.87596117255955,
China,CHN,156,1993,1994,1,Exports,0.25694854319128524,25.73383882763802,0.04495978270737118,28.025013556407146,20.887457366867896,
China,CHN,156,1993,1998,5,Exports,0.11652732770686995,25.73383882763802,0.04495978270737118,28.025013556407146,20.887457366867896,
China,CHN,156,1993,2003,10,Exports,0.13774191736151167,25.73383882763802,0.04495978270737118,28.025013556407146,20.887457366867896,
China,CHN,156,1994,1995,1,Exports,0.18513855600828322,25.990787370829306,0.033717211695461206,28.147874426131885,20.898759973189456,
China,CHN,156,1994,1999,5,Exports,0.07376693699270902,25.990787370829306,0.033717211695461206,28.147874426131885,20.898759973189456,
China,CHN,156,1994,2004,10,Exports,0.14006884469030895,25.990787370829306,0.033717211695461206,28.147874426131885,20.898759973189456,
China,CHN,156,1995,1996,1,Exports,-0.00082204837383415,26.17592592683759,0.03596165114366767,28.252530002785054,20.909625064698353,
China,CHN,156,1995,2000,5,Exports,0.08685749892027701,26.17592592683759,0.03596165114366767,28.252530002785054,20.909625064698353,
China,CHN,156,1995,2005,10,Exports,0.14356991439484118,26.17592592683759,0.03596165114366767,28.252530002785054,20.909625064698353,
China,CHN,156,1996,1997,1,Exports,0.14451606687865848,26.175103878463755,0.0393176923851535,28.347623794820457,20.920106479839568,
China,CHN,156,1996,2001,5,Exports,0.09037339450973433,26.175103878463755,0.0393176923851535,28.347623794820457,20.920106479839568,
China,CHN,156,1996,2006,10,Exports,0.16342850224710084,26.175103878463755,0.0393176923851535,28.347623794820457,20.920106479839568,
China,CHN,156,1997,1998,1,Exports,-0.003144479170043013,26.319619945342414,0.039400444242847006,28.436436974096445,20.930340980081557,
China,CHN,156,1997,2002,5,Exports,0.10192428095086684,26.319619945342414,0.039400444242847006,28.436436974096445,20.930340980081557,
China,CHN,156,1997,2007,10,Exports,0.16960187939838142,26.319619945342414,0.039400444242847006,28.436436974096445,20.930340980081557,
China,CHN,156,1998,1999,1,Exports,0.04314658962048057,26.31647546617237,0.02895300555660749,28.51266433948551,20.93993648414454,
China,CHN,156,1998,2003,5,Exports,0.15895650701615338,26.31647546617237,0.02895300555660749,28.51266433948551,20.93993648414454,
China,CHN,156,1998,2008,10,Exports,0.18403854085854868,26.31647546617237,0.02895300555660749,28.51266433948551,20.93993648414454,
China,CHN,156,1999,2000,1,Exports,0.25059136564612317,26.35962205579285,0.02461352383804752,28.587187253935692,20.94859499807447,
China,CHN,156,1999,2004,5,Exports,0.20637075238790886,26.35962205579285,0.02461352383804752,28.587187253935692,20.94859499807447,
China,CHN,156,1999,2009,10,Exports,0.16185193482801594,26.35962205579285,0.02461352383804752,28.587187253935692,20.94859499807447,
China,CHN,156,2000,2001,1,Exports,0.016757429573452498,26.610213421438974,0.0315875396410094,28.669563532265606,20.95647456400401,
China,CHN,156,2000,2005,5,Exports,0.20028232986940536,26.610213421438974,0.0315875396410094,28.669563532265606,20.95647456400401,
China,CHN,156,2000,2010,10,Exports,0.16301647494612972,26.610213421438974,0.0315875396410094,28.669563532265606,20.95647456400401,
China,CHN,156,2001,2002,1,Exports,0.20227049908432093,26.626970851012427,0.03250280455387792,28.749415195884456,20.963738370382394,
China,CHN,156,2001,2006,5,Exports,0.23648360998446732,26.626970851012427,0.03250280455387792,28.749415195884456,20.963738370382394,
China,CHN,156,2001,2011,10,Exports,0.17799791699121706,26.626970851012427,0.03250280455387792,28.749415195884456,20.963738370382394,
China,CHN,156,2002,2003,1,Exports,0.28201665115638974,26.829241350096748,0.026239384838823154,28.837823368509216,20.970438366059984,
China,CHN,156,2002,2007,5,Exports,0.23727947784589604,26.829241350096748,0.026239384838823154,28.837823368509216,20.970438366059984,
China,CHN,156,2002,2012,10,Exports,0.16272229388460566,26.829241350096748,0.026239384838823154,28.837823368509216,20.970438366059984,
China,CHN,156,2003,2004,1,Exports,0.2802178164792579,27.111258001253137,0.02557201392827041,28.93420745205437,20.976666975421317,
China,CHN,156,2003,2008,5,Exports,0.20912057470094397,27.111258001253137,0.02557201392827041,28.93420745205437,20.976666975421317,
China,CHN,156,2003,2013,10,Exports,0.14056232839985086,27.111258001253137,0.02557201392827041,28.93420745205437,20.976666975421317,
China,CHN,156,2004,2005,1,Exports,0.22014925305360578,27.391475817732395,0.024515671816876337,29.0307115312689,20.98260630357244,
China,CHN,156,2004,2009,5,Exports,0.11733311726812304,27.391475817732395,0.024515671816876337,29.0307115312689,20.98260630357244,
China,CHN,156,2004,2014,10,Exports,0.1179933461089977,27.391475817732395,0.024515671816876337,29.0307115312689,20.98260630357244,
China,CHN,156,2005,2006,1,Exports,0.1977638301487623,27.611625070786,0.023212198683595576,29.13919132301835,20.98848755346801,
China,CHN,156,2005,2010,5,Exports,0.12575062002285406,27.611625070786,0.023212198683595576,29.13919132301835,20.98848755346801,
China,CHN,156,2005,2015,10,Exports,0.09125711455626621,27.611625070786,0.023212198683595576,29.13919132301835,20.98848755346801,
China,CHN,156,2006,2007,1,Exports,0.20624983839146438,27.809388900934763,0.01863183514386721,29.258525822669807,20.99407129714174,
China,CHN,156,2006,2011,5,Exports,0.11951222399796677,27.809388900934763,0.01863183514386721,29.258525822669807,20.99407129714174,
China,CHN,156,2006,2016,10,Exports,0.062417956892031515,27.809388900934763,0.01863183514386721,29.258525822669807,20.99407129714174,
China,CHN,156,2007,2008,1,Exports,0.14122213543162943,28.015638739326228,0.017340739339429548,29.39086888258535,20.999294015805663,
China,CHN,156,2007,2012,5,Exports,0.0881651099233153,28.015638739326228,0.017340739339429548,29.39086888258535,20.999294015805663,
China,CHN,156,2007,2017,10,Exports,0.04890161292445079,28.015638739326228,0.017340739339429548,29.39086888258535,20.999294015805663,
China,CHN,156,2008,2009,1,Exports,-0.17871947068484673,28.156860874757857,0.02248149335493504,29.483176795420558,21.004417885122038,
China,CHN,156,2008,2013,5,Exports,0.07200408209875775,28.156860874757857,0.02248149335493504,29.483176795420558,21.004417885122038,
China,CHN,156,2008,2018,10,Exports,0.04173413489387627,28.156860874757857,0.02248149335493504,29.483176795420558,21.004417885122038,
China,CHN,156,2009,2010,1,Exports,0.26223676682726094,27.97814140407301,0.017139630295422103,29.573042176700692,21.009391699130887,
China,CHN,156,2009,2014,5,Exports,0.11865357494987236,27.97814140407301,0.017139630295422103,29.573042176700692,21.009391699130887,
China,CHN,156,2009,2019,10,Exports,0.05675148372788001,27.97814140407301,0.017139630295422103,29.573042176700692,21.009391699130887,
China,CHN,156,2010,2011,1,Exports,0.16657185002432584,28.24037817090027,0.017048049999466425,29.673758371964812,21.01422129601767,
China,CHN,156,2010,2015,5,Exports,0.05676360908967837,28.24037817090027,0.017048049999466425,29.673758371964812,21.01422129601767,
China,CHN,156,2010,2020,10,Exports,0.03450854141132993,28.24037817090027,0.017048049999466425,29.673758371964812,21.01422129601767,
China,CHN,156,2011,2012,1,Exports,0.04951426801820702,28.406950020924597,0.017109611482778824,29.76415957595818,21.019685871966473,
China,CHN,156,2011,2016,5,Exports,0.005323689786096253,28.406950020924597,0.017109611482778824,29.76415957595818,21.019685871966473,
China,CHN,156,2011,2021,10,Exports,0.03824777007409956,28.406950020924597,0.017109611482778824,29.76415957595818,21.019685871966473,
China,CHN,156,2012,2013,1,Exports,0.060416996308841675,28.456464288942804,0.015362532373250297,29.839788009850484,21.026469326554942,
China,CHN,156,2012,2017,5,Exports,0.009638115925586277,28.456464288942804,0.015362532373250297,29.839788009850484,21.026469326554942,
China,CHN,156,2012,2022,10,Exports,0.03429101945617319,28.456464288942804,0.015362532373250297,29.839788009850484,21.026469326554942,
China,CHN,156,2013,2014,1,Exports,0.05452799357072635,28.516881285251646,0.015529397410846565,29.914698098242997,21.033130056331842,
China,CHN,156,2013,2018,5,Exports,0.011464187688994798,28.516881285251646,0.015529397410846565,29.914698098242997,21.033130056331842,
China,CHN,156,2013,2023,10,Exports,0.017709874358865462,28.516881285251646,0.015529397410846565,29.914698098242997,21.033130056331842,
China,CHN,156,2014,2015,1,Exports,-0.047213062473709044,28.571409278822372,0.01474796722737761,29.98666428102378,21.03943332022726,
China,CHN,156,2014,2019,5,Exports,-0.005150607494112336,28.571409278822372,0.01474796722737761,29.98666428102378,21.03943332022726,
China,CHN,156,2014,2024,10,Exports,0.014872852859709695,28.571409278822372,0.01474796722737761,29.98666428102378,21.03943332022726,
China,CHN,156,2015,2025,10,Exports,,28.524196216348663,0.012427244722514469,30.05412459232143,21.045247881693836,9.004186803220124
China,CHN,156,2016,2017,1,Exports,0.07108639871565714,28.43356846985508,0.012993135887923531,30.119683426778263,21.050978390754533,
China,CHN,156,2016,2021,5,Exports,0.07117185036210287,28.43356846985508,0.012993135887923531,30.119683426778263,21.050978390754533,
China,CHN,156,2016,2026,10,Exports,,28.43356846985508,0.012993135887923531,30.119683426778263,21.050978390754533,
China,CHN,156,2017,2018,1,Exports,0.06954735512588428,28.504654868570736,0.015672908421272207,30.18632535634536,21.05703084088936,
China,CHN,156,2017,2022,5,Exports,0.0589439229867601,28.504654868570736,0.015672908421272207,30.18632535634536,21.05703084088936,
China,CHN,156,2017,2027,10,Exports,,28.504654868570736,0.015672908421272207,30.18632535634536,21.05703084088936,
China,CHN,156,2018,2019,1,Exports,-0.028545982344809318,28.57420222369662,0.018737836858385086,30.2517077525858,21.061707561423983,
China,CHN,156,2018,2023,5,Exports,0.02395556102873613,28.57420222369662,0.018737836858385086,30.2517077525858,21.061707561423983,
China,CHN,156,2018,2028,10,Exports,,28.57420222369662,0.018737836858385086,30.2517077525858,21.061707561423983,
China,CHN,156,2019,2020,1,Exports,0.039807343661760086,28.54565624135181,0.019163187883622063,30.310622700571052,21.06525497032569,
China,CHN,156,2019,2024,5,Exports,0.034896313213531725,28.54565624135181,0.019163187883622063,30.310622700571052,21.06525497032569,
China,CHN,156,2019,2029,10,Exports,,28.54565624135181,0.019163187883622063,30.310622700571052,21.06525497032569,
China,CHN,156,2020,2021,1,Exports,0.20396413665202218,28.58546358501357,0.012275027986950014,30.333754959181427,21.06763537902799,
China,CHN,156,2020,2025,5,Exports,,28.58546358501357,0.012275027986950014,30.333754959181427,21.06763537902799,
China,CHN,156,2020,2030,10,Exports,,28.58546358501357,0.012275027986950014,30.333754959181427,21.06763537902799,
China,CHN,156,2021,2022,1,Exports,0.009946761838943274,28.789427721665593,0.013064105821596604,30.41598068355453,21.068527901028403,
China,CHN,156,2021,2026,5,Exports,,28.789427721665593,0.013064105821596604,30.41598068355453,21.068527901028403,
China,CHN,156,2021,2031,10,Exports,,28.789427721665593,0.013064105821596604,30.41598068355453,21.068527901028403,
China,CHN,156,2022,2023,1,Exports,-0.10539445466423558,28.799374483504536,0.01814368494173807,30.446841442464667,21.068396906014875,
China,CHN,156,2022,2027,5,Exports,,28.799374483504536,0.01814368494173807,30.446841442464667,21.068396906014875,
China,CHN,156,2022,2032,10,Exports,,28.799374483504536,0.01814368494173807,30.446841442464667,21.068396906014875,
China,CHN,156,2023,2024,1,Exports,0.026157778579168678,28.6939800288403,0.01846999721387464,30.49957471095117,21.067358960698986,
China,CHN,156,2023,2028,5,Exports,,28.6939800288403,0.01846999721387464,30.49957471095117,21.067358960698986,
China,CHN,156,2023,2033,10,Exports,,28.6939800288403,0.01846999721387464,30.49957471095117,21.067358960698986,
China,CHN,156,2024,2025,1,Exports,,28.72013780741947,0.015396074441442715,30.54814920035739,21.066128326625346,
China,CHN,156,2024,2029,5,Exports,,28.72013780741947,0.015396074441442715,30.54814920035739,21.066128326625346,
China,CHN,156,2024,2034,10,Exports,,28.72013780741947,0.015396074441442715,30.54814920035739,21.066128326625346,
Costa Rica,CRI,188,2015,2025,10,Exports,,23.0670728973572,0.00038275456806607363,24.75647799631647,15.38787734921593,9.324870660835296
Costa Rica,CRI,188,2016,2026,10,Exports,,23.09242249532553,0.00033769387576140195,24.797661428727068,15.397987877884749,9.365374921601877
Costa Rica,CRI,188,2017,2027,10,Exports,,23.191253407265254,0.0003950518616432809,24.838397329583874,15.407431337369328,9.382793979924006
Costa Rica,CRI,188,2018,2028,10,Exports,,23.179357726408643,0.00032749203732469935,24.864220078006575,15.416476282553363,9.392881981886575
Costa Rica,CRI,188,2019,2029,10,Exports,,23.18203970747326,0.00018851764627420296,24.888107603846684,15.424859066401956,9.40462732831818
Costa Rica,CRI,188,2020,2025,5,Exports,,23.190076662346662,0.00016119041787168066,24.844434106804503,15.431789020396428,9.357891085154296
Costa Rica,CRI,188,2020,2030,10,Exports,,23.190076662346662,0.00016119041787168066,24.844434106804503,15.431789020396428,9.357891085154296
Costa Rica,CRI,188,2021,2026,5,Exports,,23.35762660902982,0.00021613451967244168,24.920800176975238,15.436874669719334,9.41139419140239
Costa Rica,CRI,188,2021,2031,10,Exports,,23.35762660902982,0.00021613451967244168,24.920800176975238,15.436874669719334,9.41139419140239
Costa Rica,CRI,188,2022,2027,5,Exports,,23.354325047093216,0.00021674708146531642,24.965309685335644,15.441169200155919,9.420159656029867
Costa Rica,CRI,188,2022,2032,10,Exports,,23.354325047093216,0.00021674708146531642,24.965309685335644,15.441169200155919,9.420159656029867
Costa Rica,CRI,188,2023,2028,5,Exports,,23.486213409044797,0.0005509913435505329,25.015165204025234,15.445833844645792,9.47330145484628
Costa Rica,CRI,188,2023,2033,10,Exports,,23.486213409044797,0.0005509913435505329,25.015165204025234,15.445833844645792,9.47330145484628
Costa Rica,CRI,188,2024,2025,1,Exports,,23.555185258327242,0.0001870914214959716,25.0574698521173,15.450598673133408,9.510780875259552
Costa Rica,CRI,188,2024,2029,5,Exports,,23.555185258327242,0.0001870914214959716,25.0574698521173,15.450598673133408,9.510780875259552
Costa Rica,CRI,188,2024,2034,10,Exports,,23.555185258327242,0.0001870914214959716,25.0574698521173,15.450598673133408,9.510780875259552
Croatia,HRV,191,1992,1993,1,Exports,-0.18350957702994464,22.76386313986351,0.08714966460657976,24.20347361625575,15.336296038523543,
Croatia,HRV,191,1992,1997,5,Exports,-0.030927665364428945,22.76386313986351,0.08714966460657976,24.20347361625575,15.336296038523543,
Croatia,HRV,191,1992,2002,10,Exports,-0.011757485283328251,22.76386313986351,0.08714966460657976,24.20347361625575,15.336296038523543,
Croatia,HRV,191,1993,1994,1,Exports,0.0663148538153635,22.580353562833565,0.09675010904476719,24.119813904693192,15.341667508568147,
Croatia,HRV,191,1993,1998,5,Exports,0.012537721091919706,22.580353562833565,0.09675010904476719,24.119813904693192,15.341667508568147,
Croatia,HRV,191,1993,2003,10,Exports,0.027880917112813465,22.580353562833565,0.09675010904476719,24.119813904693192,15.341667508568147,
Croatia,HRV,191,1994,1995,1,Exports,0.06288272108864135,22.64666841664893,0.09087737849705366,24.176860128366105,15.352812951678752,
