country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,product_definition,product_definition_label,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,product_count,total_net_growth_2024_usd,total_positive_expansion_2024_usd,positive_expansion_share,net_growth_share,least_traded_base_share_cutoff
Azerbaijan,AZE,31,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,11524501.936078038,253130636.15363848,241606134.21756038,244788916.9794821,120,16290675331.418432,16500297703.71892,0.014835424267788232,0.01483094649560631,0.1
Azerbaijan,AZE,31,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1796103765.2871768,3436055938.622629,1639952173.335452,1639952173.335452,460,16290675331.418432,16500297703.71892,0.0993892475628383,0.10066815156352767,0.1
Azerbaijan,AZE,31,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,24742352.90388442,247011948.70663625,222269595.80275187,223733543.58833924,117,7217722513.515956,10396691885.141157,0.021519685882785165,0.030794976585277186,0.1
Azerbaijan,AZE,31,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),1339367998.674545,2851102650.040434,1511734651.3658888,1511734651.3658888,436,7217722513.515956,10396691885.141157,0.1454053527859611,0.20944759909168084,0.1
Australia,AUS,36,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,9211113.590305125,152016691.7926978,142805578.20239264,143213223.65693754,67,8547616552.872415,20774373088.665478,0.006893744665396177,0.016707064164501274,0.1
Australia,AUS,36,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5355672390.665137,11454381935.025585,6098709544.360449,6098709544.360449,785,8547616552.872415,20774373088.665478,0.2935688850070721,0.7134982607883815,0.1
Australia,AUS,36,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,9401187.016748779,1050616202.9066849,1041215015.8899361,1041274823.5055988,87,18226551531.783318,32495481530.16324,0.03204368036642441,0.05712627614029311,0.1
Australia,AUS,36,1988,1989,1998,1999,1988-1989,1998-1999,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5465989859.520823,15236167976.511158,9770178116.990335,9770178116.990335,819,18226551531.783318,32495481530.16324,0.3006626662208829,0.5360409565107901,0.1
Australia,AUS,36,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,10764410.070149155,301109603.77831167,290345193.70816237,292287265.7409799,67,12384064064.64351,22612826656.48757,0.012925728843241422,0.023445065544928628,0.1
Australia,AUS,36,1989,1990,1994,1995,1989-1990,1994-1995,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),6003437766.305563,13597615927.110765,7594178160.8052025,7594178160.8052025,825,12384064064.64351,22612826656.48757,0.3358349788006909,0.6132218083792519,0.1
Australia,AUS,36,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,12901423.025228813,1131554354.3254583,1118652931.3002298,1121157107.6788833,79,18712468122.373474,30915476626.06325,0.03626523767496094,0.05978115361290677,0.1
Australia,AUS,36,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5570171081.863974,15407766672.787455,9837595590.923481,9837595590.923481,769,18712468122.373474,30915476626.06325,0.3182094104488077,0.5257241068676134,0.1
Australia,AUS,36,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,9336439.981588325,473033515.9187502,463697075.93716186,467428746.9053784,53,20044445814.547344,26135910693.45188,0.017884540255277522,0.02313344455752584,0.1
Australia,AUS,36,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),6464437438.45631,15001304543.497726,8536867105.041414,8536867105.041414,824,20044445814.547344,26135910693.45188,0.32663361935883295,0.42589688854584073,0.1
Australia,AUS,36,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5997443.030762547,1217814400.1776729,1211816957.1469107,1212566478.5518658,68,20239366289.637733,31234970422.75037,0.038820798039516574,0.0598742539566243,0.1
Australia,AUS,36,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5370824051.103706,14076803966.466223,8705979915.362518,8705979915.362518,714,20239366289.637733,31234970422.75037,0.2787254092938539,0.43015081553318474,0.1
Australia,AUS,36,1991,1992,1996,1997,1991-1992,1996-1997,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,11045158.45948381,654415406.0445935,643370247.5851096,647006466.7514728,60,25925791803.921654,30375728380.987564,0.021300113651149182,0.0248158379289226,0.1
Australia,AUS,36,1991,1992,1996,1997,1991-1992,1996-1997,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),6500318775.736048,14878668014.999615,8378349239.263567,8378349239.263567,831,25925791803.921654,30375728380.987564,0.2758238134795691,0.32316657105902624,0.1
Australia,AUS,36,1991,1992,2001,2002,1991-1992,2001-2002,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,8085860.223371784,1160958694.8210545,1152872834.5976825,1153095142.150439,63,17987155775.17086,29306041103.43697,0.03934667047249878,0.06409422640288061,0.1
Australia,AUS,36,1991,1992,2001,2002,1991-1992,2001-2002,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4886851400.535196,12494153727.227474,7607302326.692278,7607302326.692278,677,17987155775.17086,29306041103.43697,0.2595813709481253,0.42292969615536763,0.1
Australia,AUS,36,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,20033963.255752727,359342692.4776758,339308729.221923,339553892.532928,55,20430920038.166847,25225269173.3609,0.013460863002069102,0.016607608888295922,0.1
Australia,AUS,36,1992,1993,1997,1998,1992-1993,1997-1998,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5923580811.214842,11801983534.879623,5878402723.6647835,5878402723.6647835,760,20430920038.166847,25225269173.3609,0.23303627339971697,0.2877209010990882,0.1
Australia,AUS,36,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,18262716.040200442,907680016.5430459,889417300.5028455,889589551.3032224,62,20817633685.445534,31026751671.626472,0.02867169469489581,0.04272422667926345,0.1
Australia,AUS,36,1992,1993,2002,2003,1992-1993,2002-2003,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5040137469.276233,13198274660.731588,8158137191.455355,8158137191.455355,662,20817633685.445534,31026751671.626472,0.2629388109266964,0.3918859037835335,0.1
Australia,AUS,36,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,17396097.468321905,133655612.09531479,116259514.62699288,116673547.9026362,49,9678934978.910904,17570941207.34098,0.0066401421828155135,0.012011601987233793,0.1
Australia,AUS,36,1993,1994,1998,1999,1993-1994,1998-1999,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4745758742.350561,9277128083.929363,4531369341.5788,4531369341.5788,623,9678934978.910904,17570941207.34098,0.2578899609365055,0.46816817671076866,0.1
Australia,AUS,36,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4127736.845255197,450911601.4919998,446783864.6467446,447313061.32492423,59,31309954031.291775,41572907622.87149,0.010759725188883186,0.01426970682231664,0.1
Australia,AUS,36,1993,1994,2003,2004,1993-1994,2003-2004,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4598421850.042185,12726212511.548634,8127790661.506446,8127790661.506446,616,31309954031.291775,41572907622.87149,0.1955069088560674,0.2595912677924527,0.1
Australia,AUS,36,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3982016.9614103474,166237570.97433797,162255554.01292756,163057634.88002953,49,6328404057.729965,20158819032.07962,0.00808865016450362,0.02563925320393173,0.1
Australia,AUS,36,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3630753478.5216794,6975707088.528613,3344953610.006934,3344953610.006934,505,6328404057.729965,20158819032.07962,0.16593003809816248,0.5285619532970827,0.1
Australia,AUS,36,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4182104.5651597977,877234063.0136961,873051958.4485365,873771650.5698979,59,46658036002.25984,60604721342.443565,0.014417550831274356,0.018711716849938796,0.1
Australia,AUS,36,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4644536869.733443,11598690611.801388,6954153742.067945,6954153742.067945,586,46658036002.25984,60604721342.443565,0.11474607238558017,0.14904514501491503,0.1
Australia,AUS,36,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,41710057.83170916,307952533.62993,266242475.7982208,267956305.17718667,44,194920475.0903883,19181077492.01729,0.013969825484970996,1.3659030723927754,0.1
Australia,AUS,36,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3311645083.864956,6256499214.384859,2944854130.519903,2944854130.519903,416,194920475.0903883,19181077492.01729,0.1535291295155594,15.107977390032108,0.1
Australia,AUS,36,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,40577009.94611956,889866221.2129893,849289211.2668699,849553721.6564957,51,58449186423.42882,74703400391.0606,0.01137235677638789,0.01453038550638303,0.1
Australia,AUS,36,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4681983990.672098,11857530829.231773,7175546838.559672,7175546838.559672,524,58449186423.42882,74703400391.0606,0.09605381817958498,0.12276555547885985,0.1
Australia,AUS,36,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7118413.079569493,205787299.0447848,198668885.96521533,199857292.4405197,37,-7938636028.750793,14557942602.036201,0.013728402282103097,-0.025025569284913726,0.1
Australia,AUS,36,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),2977690500.3087115,6020997094.872209,3043306594.563497,3043306594.563497,392,-7938636028.750793,14557942602.036201,0.20904784953183106,-0.38335383856140653,0.1
Australia,AUS,36,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,6990632.504498218,1044093017.9066349,1037102385.4021368,1037634006.9547747,50,71126390335.39612,90329210494.73436,0.011487247605416218,0.014581119335758303,0.1
Australia,AUS,36,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4992908252.436682,13646358881.462208,8653450629.025528,8653450629.025528,537,71126390335.39612,90329210494.73436,0.09579902870434112,0.12166300845888885,0.1
Australia,AUS,36,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4176448.379757499,101335128.58939156,97158680.20963405,97849592.64130682,50,386713647.27868843,17236577226.360573,0.0056768574964907535,0.25124192252676264,0.1
Australia,AUS,36,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4171157785.668333,8045868030.810682,3874710245.1423492,3874710245.1423492,480,386713647.27868843,17236577226.360573,0.22479580454155382,10.01958496269465,0.1
Australia,AUS,36,1997,1998,2007,2008,1997-1998,2007-2008,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,6410886.60269676,2147565448.3808565,2141154561.77816,2143244547.059611,59,118750146139.59604,133094218806.25252,0.016103212944054077,0.018030753067546867,0.1
Australia,AUS,36,1997,1998,2007,2008,1997-1998,2007-2008,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5543469007.508189,15927781183.63957,10384312176.131382,10384312176.131382,566,118750146139.59604,133094218806.25252,0.07802226324531795,0.08744673176169539,0.1
Australia,AUS,36,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7035785.77843091,195551138.71908042,188515352.9406495,188841188.02188092,43,21631019052.380867,31147290522.29051,0.006062844788593635,0.008715047242302721,0.1
Australia,AUS,36,1998,1999,2003,2004,1998-1999,2003-2004,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4837063821.6151495,9944480940.390236,5107417118.775086,5107417118.775086,554,21631019052.380867,31147290522.29051,0.16397628920948906,0.23611541862207952,0.1
Australia,AUS,36,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5056319.163032302,2365014050.0105715,2359957730.84754,2359957730.84754,51,134905865779.33008,145313494839.69507,0.016240458144998613,0.01749336633521777,0.1
Australia,AUS,36,1998,1999,2008,2009,1998-1999,2008-2009,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5176149184.666164,14996179641.19005,9820030456.523888,9820030456.523888,581,134905865779.33008,145313494839.69507,0.06757824156219636,0.0727917233234827,0.1
Australia,AUS,36,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,31122829.89488007,664399515.678357,633276685.7834771,634663320.1365364,41,40329631944.52988,48936345751.564896,0.012969160455064035,0.015702515873551676,0.1
Australia,AUS,36,1999,2000,2004,2005,1999-2000,2004-2005,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5566666594.97064,11226141883.590996,5659475288.620354,5659475288.620354,609,40329631944.52988,48936345751.564896,0.1156497323554114,0.1403304472603296,0.1
